Product URL,Product Name,Product Price,Rating,Number of reviews,Description,ASIN,Product Description,Manufacturer
https://www.amazon.in/Yondella-Sling-Medium-Sky-Blue/dp/B07TZ8R5QN/ref=sr_1_251?crid=2M096C61O4MLT&keywords=bags&qid=1690196367&sprefix=ba%2Caps%2C283&sr=8-251,Caprese Yondella Women's Sling Bag,,4.1 out of 5 stars,"1,284","Secure top flap closure, Formal, Casual, Travel, ",ASIN : B07TZ8R5QN,"Secure top flap closure, Formal, Casual, Travel, ","Manufacturer : VIP Industries Ltd. DGP House, 5th Floor, 88C Old Prabhadevi Road, Mumbai 400025, VIP Industries Ltd. DGP House, 5th Floor, 88C Old Prabhadevi Road, Mumbai 400025"
https://www.amazon.in/Skybags-Unisex-Adjustable-Polyester-Backpack/dp/B0BJ74KLLY/ref=sr_1_252?crid=2M096C61O4MLT&keywords=bags&qid=1690196367&sprefix=ba%2Caps%2C283&sr=8-252,Skybags Kick Unisex Adjustable Strap Polyester Laptop Backpack,,4.0 out of 5 stars,53,"Care Instructions: Wipe with Dry Cloth, Sporty and Stlyish backpack with 3 compartments, 1 front slip in pocket, built to last straps, slip in file compartment, multilevel organizer with key chain holder, ",ASIN : B0BJ74KLLY,"Care Instructions: Wipe with Dry Cloth, Sporty and Stlyish backpack with 3 compartments, 1 front slip in pocket, built to last straps, slip in file compartment, multilevel organizer with key chain holder, ","Manufacturer : VIP Industries Limited, DGP House, 88C, Old Prabhadevi Road, Prabhadevi, Mumbai 400025. India, VIP Industries Limited, DGP House, 88C, Old Prabhadevi Road, Prabhadevi, Mumbai 400025. India"
https://www.amazon.in/Vivinkaa-Womens-Sling-Bag-Blue/dp/B077WSKG53/ref=sr_1_253?crid=2M096C61O4MLT&keywords=bags&qid=1690196367&sprefix=ba%2Caps%2C283&sr=8-253,"Vivinkaa Sling Bag for Women, Bags for Women, Sling Bag, Purse for Women, Sling Bag for Women Stylish, Sling Bag for Girls, Women Sling Bag, Bag for Girls - Indigo",,3.8 out of 5 stars,"1,964","Outer Material for this sling bag is : Faux Leather ; Inner Material : Polycotton, Color : Blue ; Ocassion : Travelling,Business, Dimension : LengthX HeightX Width = 10x10.5x1 inches, Number Of Compartments : 1 ; Number Of Pockets : 2 ; Closure Type : Zip ; Handle : Single, Wash Care : Wipe With Clean Dry Cloth. Do not expose to extreme heat., ",ASIN : B077WSKG53,"Outer Material for this sling bag is : Faux Leather ; Inner Material : Polycotton, Color : Blue ; Ocassion : Travelling,Business, Dimension : LengthX HeightX Width = 10x10.5x1 inches, Number Of Compartments : 1 ; Number Of Pockets : 2 ; Closure Type : Zip ; Handle : Single, Wash Care : Wipe With Clean Dry Cloth. Do not expose to extreme heat., ",Manufacturer : Vivinkaa
https://www.amazon.in/Amazon-Basics-Messenger-13-3-Inch-14-Inch/dp/B09WMQ4Y7H/ref=sr_1_254?crid=2M096C61O4MLT&keywords=bags&qid=1690196367&sprefix=ba%2Caps%2C283&sr=8-254,"Amazon Basics- Laptop Messenger Bag for 13.3-Inch, 14-Inch, 15.6 -Inch Laptop Bag for Men and Women",,3.7 out of 5 stars,61,"Add convenience and style to your day-to-day travel with this AmazonBasics Laptop Messenger Bag, Zippered pocket on the front makes it easy to carry smaller items like pens, mouse, power cable, adapter, phone, etc., The main compartment is extra padded for carrying a laptop, tablets, iPads, etc., seamlessly, Travel-friendly trolley belt, Adjustable and removable shoulder strap, In-built keyholder hooks, Dimensions: LxWXH: 41 X 31 X 8 cm, Weight: 0.560 grams, ",ASIN : B09WMQ4Y7H,"Add convenience and style to your day-to-day travel with this AmazonBasics Laptop Messenger Bag, Zippered pocket on the front makes it easy to carry smaller items like pens, mouse, power cable, adapter, phone, etc., The main compartment is extra padded for carrying a laptop, tablets, iPads, etc., seamlessly, Travel-friendly trolley belt, Adjustable and removable shoulder strap, In-built keyholder hooks, Dimensions: LxWXH: 41 X 31 X 8 cm, Weight: 0.560 grams, ",Manufacturer : Flab internatioanl private limited
https://www.amazon.in/SKYBAGS-Unisex-Luggage-Duffel-Bag-DFHUS55ONG/dp/B07F342RQD/ref=sr_1_255_mod_primary_new?crid=2M096C61O4MLT&keywords=bags&qid=1690196367&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=8-255,"Skybags Unisex Polyester Solid Pattern Hustle Df 55 (Orange, Small)",,4.3 out of 5 stars,314,"Material: Polyester, Closure :Zip, Lightweight: Our products are strive to be lightweight to minimize the overall weight and strain of carrying them, particularly during travel., Durability: Our products are designed to be durable and long-lasting, able to withstand the rigors of everyday use or the demands of travel without easily succumbing to wear and tear., Easy Maintenance: Ourproducts are easy to clean and maintain, with materials that are resistant to stains or can be easily wiped clean., ",ASIN : B07F342RQD,"Material: Polyester, Closure :Zip, Lightweight: Our products are strive to be lightweight to minimize the overall weight and strain of carrying them, particularly during travel., Durability: Our products are designed to be durable and long-lasting, able to withstand the rigors of everyday use or the demands of travel without easily succumbing to wear and tear., Easy Maintenance: Ourproducts are easy to clean and maintain, with materials that are resistant to stains or can be easily wiped clean., ",Manufacturer : SKYBAGS
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MDAyOTY2NzM5MDMzMzAwOjE2OTAxOTYzNjc6c3BfYnRmOjMwMDAxNTU5Nzk5ODUzMjo6MDo6&url=%2FLappee-Trendy-Backpacks-College-Explore%2Fdp%2FB0C96DX6GK%2Fref%3Dsr_1_256_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690196367%26sprefix%3Dba%252Caps%252C283%26sr%3D8-256-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Lappee Trendy Casual Backpacks for School College Office Travel with Rain Cover | 15.6 inch Office Laptop Bags for Men Women | Sylish Heavy Duty School Bag for Boys Girls (Explore - Sky Blue),,5.0 out of 5 stars,5,"These backpacks are perfect for anyone who needs a reliable and stylish way to carry their belongings. With a spacious main compartment and multiple pockets, it has plenty of room for everything from books and laptops to gym clothes and snacks. Whether you're heading to work, school, or a weekend adventure, this backpack has you covered. With a sleek design and a variety of colors to choose from, it's sure to become your go-to bag., Ideal for outdoor entusiast, spacious main compartment and multiple pockets. Perfect for camping gear, laptops, textbooks, and more. Inculdes RAIN COVER for extra protection against rain and moisture. Durable constriuction for long lasting use., Special Features : Three Spacious Compartments, Complemnentary Rain Cover, Zinc Zippers, Durable Nylon Fabric, All Purpose backpack., Ideal Application : Office Laptop Backpack , School Bag for Senior Classes 11th 12th , College University Beg , Bike Tourister Bags , Fashion Bags for Men Women , Daily Travel Use Bags., 18 Months Manufacturing Warranty, ",ASIN : B0C96DX6GK,"These backpacks are perfect for anyone who needs a reliable and stylish way to carry their belongings. With a spacious main compartment and multiple pockets, it has plenty of room for everything from books and laptops to gym clothes and snacks. Whether you're heading to work, school, or a weekend adventure, this backpack has you covered. With a sleek design and a variety of colors to choose from, it's sure to become your go-to bag., Ideal for outdoor entusiast, spacious main compartment and multiple pockets. Perfect for camping gear, laptops, textbooks, and more. Inculdes RAIN COVER for extra protection against rain and moisture. Durable constriuction for long lasting use., Special Features : Three Spacious Compartments, Complemnentary Rain Cover, Zinc Zippers, Durable Nylon Fabric, All Purpose backpack., Ideal Application : Office Laptop Backpack , School Bag for Senior Classes 11th 12th , College University Beg , Bike Tourister Bags , Fashion Bags for Men Women , Daily Travel Use Bags., 18 Months Manufacturing Warranty, ",Manufacturer : Pramodaa Overseas India
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MDAyOTY2NzM5MDMzMzAwOjE2OTAxOTYzNjc6c3BfYnRmOjMwMDAwOTg0ODA3MTczMjo6MDo6&url=%2FDolfin-Backpack15-6-Compartment-Organizer-Waterproof%2Fdp%2FB0C5RNGRBP%2Fref%3Dsr_1_257_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690196367%26sprefix%3Dba%252Caps%252C283%26sr%3D8-257-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Dolfin Smart Laptop Backpack Bag With USB Charging Port and Accessories Organiser for Men Women (Grey),,5.0 out of 5 stars,3,"Care Instructions: Hand Wash, Machine Wash, Built-in cable, Waterproof Backpack, Padded straps and back panel,, ",ASIN : B0C5RNGRBP,"Care Instructions: Hand Wash, Machine Wash, Built-in cable, Waterproof Backpack, Padded straps and back panel,, ","Manufacturer : J.k Enterprises, J.K. Enterprises, Nagpur, Maharashtra, India. Customer care- contact@dolfinbags.com"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MDUxMDQ0MTk0MDY5NDcwOjE2OTAxOTY1MTk6c3BfYXRmX25leHQ6MzAwMDA2NzQ4MjMxMTMyOjowOjo&url=%2FCLOWNFISH-Techtrek-Leather-Litres-Backpack%2Fdp%2FB0BYK8MHZW%2Fref%3Dsr_1_257_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690196519%26sprefix%3Dba%252Caps%252C283%26sr%3D8-257-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,THE CLOWNFISH Vegan Leather Mature Unisex Laptop Backpack,,4.1 out of 5 stars,734,"Care Instructions: Hand Wash Only, PREMIUM MATERIAL: This stylish attractive backpack is made of Faux Leather. For the inner lining, soft feel polyester fabric is used. The fittings like zippers, pullers used are smooth and durable., ORGANISED DESIGN: This backpack has one main compartment. This compartment comes with organizer pockets and a Laptop sleeve fit for 15.6 inch laptops.Ample space to store your books, documents, clothes, office & travel accessories etc. Front zip pocket for wallet, mobile etc. Side pockets for water bottle/ umbrella. Adjustable padded shoulder straps & strong handle makes it comfortable for usage., STORAGE & SPACE: Ideal for laptop up to 15.6 inches. Dimensions are ((L)32 x (W)13 x (H) 44 cm .Total capacity: 18 liters. Weight of backpack: 0.7 Kg., USAGE: This backpack is perfect as a professional laptop backpack, for office use, college, weekend get-away, business travel, etc. This bag is a unisex design. It can be used by both men and women., Warranty: The Clownfish offers 1 year warranty on this bag against any manufacturing defects., ",ASIN : B0BYK8MHZW,"Care Instructions: Hand Wash Only, PREMIUM MATERIAL: This stylish attractive backpack is made of Faux Leather. For the inner lining, soft feel polyester fabric is used. The fittings like zippers, pullers used are smooth and durable., ORGANISED DESIGN: This backpack has one main compartment. This compartment comes with organizer pockets and a Laptop sleeve fit for 15.6 inch laptops.Ample space to store your books, documents, clothes, office & travel accessories etc. Front zip pocket for wallet, mobile etc. Side pockets for water bottle/ umbrella. Adjustable padded shoulder straps & strong handle makes it comfortable for usage., STORAGE & SPACE: Ideal for laptop up to 15.6 inches. Dimensions are ((L)32 x (W)13 x (H) 44 cm .Total capacity: 18 liters. Weight of backpack: 0.7 Kg., USAGE: This backpack is perfect as a professional laptop backpack, for office use, college, weekend get-away, business travel, etc. This bag is a unisex design. It can be used by both men and women., Warranty: The Clownfish offers 1 year warranty on this bag against any manufacturing defects., ",
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MDUxMDQ0MTk0MDY5NDcwOjE2OTAxOTY1MTk6c3BfYXRmX25leHQ6MjAwMjE0MjY2Mzc5MDY6OjA6Og&url=%2FKiller-Backpack-Compartments-Polyester-Waterproof%2Fdp%2FB07CDCYZ9L%2Fref%3Dsr_1_258_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690196519%26sprefix%3Dba%252Caps%252C283%26sr%3D8-258-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,KILLER Derby 38L Large Laptop Backpack With 2 Compartments Polyester Travel Backpack,,4.3 out of 5 stars,"4,529","Style Name: Travel Backpacks; Pocket Description: Utility Pocket; Pattern Name: Solid; Age Range Description: Adult<br>; Pattern Name: Solid; Pocket Description: Utility Pocket; Style Name: Travel Backpacks; Age Range Description: Adult<br><br> <br>, Strap Type: Adjustable; Compartment Description: Up To 15 Inches<br><br> <br>, Warranty Description: 1 Year Warranty Against Manufacturing Defects.; Special Features: Laptop Compartment <br>, ",ASIN : B07CDCYZ9L,"Style Name: Travel Backpacks; Pocket Description: Utility Pocket; Pattern Name: Solid; Age Range Description: Adult<br>; Pattern Name: Solid; Pocket Description: Utility Pocket; Style Name: Travel Backpacks; Age Range Description: Adult<br><br> <br>, Strap Type: Adjustable; Compartment Description: Up To 15 Inches<br><br> <br>, Warranty Description: 1 Year Warranty Against Manufacturing Defects.; Special Features: Laptop Compartment <br>, ",Manufacturer : Killer
https://www.amazon.in/SKYBAGS-Unisex-Luggage-Duffel-Bag-DFHUS55ONG/dp/B07F342RQD/ref=sr_1_259_mod_primary_new?crid=2M096C61O4MLT&keywords=bags&qid=1690196519&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=8-259,"Skybags Unisex Polyester Solid Pattern Hustle Df 55 (Orange, Small)",,4.3 out of 5 stars,314,"Material: Polyester, Closure :Zip, Lightweight: Our products are strive to be lightweight to minimize the overall weight and strain of carrying them, particularly during travel., Durability: Our products are designed to be durable and long-lasting, able to withstand the rigors of everyday use or the demands of travel without easily succumbing to wear and tear., Easy Maintenance: Ourproducts are easy to clean and maintain, with materials that are resistant to stains or can be easily wiped clean., ",ASIN : B07F342RQD,"Material: Polyester, Closure :Zip, Lightweight: Our products are strive to be lightweight to minimize the overall weight and strain of carrying them, particularly during travel., Durability: Our products are designed to be durable and long-lasting, able to withstand the rigors of everyday use or the demands of travel without easily succumbing to wear and tear., Easy Maintenance: Ourproducts are easy to clean and maintain, with materials that are resistant to stains or can be easily wiped clean., ",Manufacturer : SKYBAGS
https://www.amazon.in/Murano-Casual-daybackpack-Office-College/dp/B0BX9FLPNX/ref=sr_1_260?crid=2M096C61O4MLT&keywords=bags&qid=1690196519&sprefix=ba%2Caps%2C283&sr=8-260,Murano Louis 10ltr Casual daybackpack/Office & Travel Bag/School Bag/College Bag/Men/Women/Girl/Boy (Orange),,3.2 out of 5 stars,38,"EXCELLENT QUALITY MATERIAL: This fantastic backpack is made of good-quality polyester, which makes it extremely durable and ideal for long-term use. It has a 10 L capacity., VERSATILE APPLICATION: A side from travel, it can be used as a weekend bag or a training bag. It's a dependable, sturdy backpack for a quick trip or vacation., STURDY ZIPPERS AND ADJUSTABLE STRAPS: Straps can be adjusted to the user's needs, & good zippers make it simple to frequently take things out and keep them without causing wear and tear., ERGONOMIC DESIGN: It has a practical design and looks very sophisticated and classy. It is incredibly convenient to carry on the back, making it perfect for everyday use., ",ASIN : B0BX9FLPNX,"EXCELLENT QUALITY MATERIAL: This fantastic backpack is made of good-quality polyester, which makes it extremely durable and ideal for long-term use. It has a 10 L capacity., VERSATILE APPLICATION: A side from travel, it can be used as a weekend bag or a training bag. It's a dependable, sturdy backpack for a quick trip or vacation., STURDY ZIPPERS AND ADJUSTABLE STRAPS: Straps can be adjusted to the user's needs, & good zippers make it simple to frequently take things out and keep them without causing wear and tear., ERGONOMIC DESIGN: It has a practical design and looks very sophisticated and classy. It is incredibly convenient to carry on the back, making it perfect for everyday use., ",Manufacturer : Avon Lifestyle Pvt Ltd
https://www.amazon.in/Lenovo-Carrying-15-6-Inch-Toploader-GX40Q17230/dp/B075Y8294N/ref=sr_1_261?crid=2M096C61O4MLT&keywords=bags&qid=1690196519&sprefix=ba%2Caps%2C283&sr=8-261,Lenovo 15.6-inch Casual Laptop Briefcase T210,,4.3 out of 5 stars,"4,334","“COMPATIBLE WITH 15.6 INCH LAPTOP”: This organizer briefcase dimension fits up to 15.6 inch laptop. Dimensions: 40cm x 5.5cm x 30cm; Weight: 435g., “HIGH QUALITY, DURABLE AND WATER REPELLANT FABRIC”: This toploader features in durable snow yarn polyester fabric and streamlined design with a padded interior to protect notebooks and important items, “INTEGRATED LUGGAGE STRAP FOR MORE CONVENIENT TRAVEL”:A fully adjustable shoulder straps make it comfortable for all-day use., “CONVENIENTLY PLACED PADDED LAPTOP COMPARTMENTS AND POCKETS: The padded interior helps protect notebooks and important items. Quick-access pocket ensure convenient access, ""HIGH QUALITY, CASUAL YET STYLISH DESIGN"": very attractive and perfect for college, school, travel and outdoor activities, daily commuters and all types of travelers who just looking for compact but stylish bag. Multiple colors for choice, Warranty NA, “IN-THE-BOX”: 15.6-inch Briefcase, Country of Origin: China, ",ASIN : B075Y8294N,"“COMPATIBLE WITH 15.6 INCH LAPTOP”: This organizer briefcase dimension fits up to 15.6 inch laptop. Dimensions: 40cm x 5.5cm x 30cm; Weight: 435g., “HIGH QUALITY, DURABLE AND WATER REPELLANT FABRIC”: This toploader features in durable snow yarn polyester fabric and streamlined design with a padded interior to protect notebooks and important items, “INTEGRATED LUGGAGE STRAP FOR MORE CONVENIENT TRAVEL”:A fully adjustable shoulder straps make it comfortable for all-day use., “CONVENIENTLY PLACED PADDED LAPTOP COMPARTMENTS AND POCKETS: The padded interior helps protect notebooks and important items. Quick-access pocket ensure convenient access, ""HIGH QUALITY, CASUAL YET STYLISH DESIGN"": very attractive and perfect for college, school, travel and outdoor activities, daily commuters and all types of travelers who just looking for compact but stylish bag. Multiple colors for choice, Warranty NA, “IN-THE-BOX”: 15.6-inch Briefcase, Country of Origin: China, ","Manufacturer : Lenovo, Ferns Icon, Level, 2, Outer Ring Rd, Doddanekundi, Mahadevapura, Bengaluru, Karnataka 560159, 1. DONGGUAN NIDAIKE ELECTRONIC TECHNOLOGY CO.,LTD. No.38 Taikang Street,Baihao Village, Houjie Town,Dongguan City,Guangdong Province,China-523957 2. Talent Hill Industrial Co., Ltd. Room 811, 7th Floor, No. 19 East tricy clic North Road , Chao yang District, Beijing, China."
https://www.amazon.in/Gear-Polyester-Laptop-Backpack-LBPECO1000109/dp/B012NW1H1I/ref=sr_1_257?crid=2M096C61O4MLT&keywords=bags&qid=1690196519&sprefix=ba%2Caps%2C283&sr=8-257,Gear ECO 1 Black Orange Red Laptop Backpack,,4.3 out of 5 stars,"1,398","Outer Material: Polyester, Color: Jet Black, Capacity: 24 liters; Weight: 584 grams; Dimensions: 46 cms x 33 cms x 16 cms (LxWxH), Number of Compartments: 3, Bottle holder mesh, Embedded organizer, Heavily padded laptop sleeve fits upto 16 inches, Padded grab handle and bartacked load points, , , , , , , , , ",ASIN : B012NW1H1I,"Outer Material: Polyester, Color: Jet Black, Capacity: 24 liters; Weight: 584 grams; Dimensions: 46 cms x 33 cms x 16 cms (LxWxH), Number of Compartments: 3, Bottle holder mesh, Embedded organizer, Heavily padded laptop sleeve fits upto 16 inches, Padded grab handle and bartacked load points, , , , , , , , , ","Manufacturer : Gear, Gear Merchandise PVT LTD E/12 West Chowbaga Gulshan colony KoLkata-700100 Contact 9830403366"
https://www.amazon.in/Polestar-Liters-Polyester-Casual-Backpack/dp/B09243WY6M/ref=sr_1_258?crid=2M096C61O4MLT&keywords=bags&qid=1690196519&sprefix=ba%2Caps%2C283&sr=8-258,"POLESTAR Enzo 15.6 inch 35 LTR Casual Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Backpack, Water Resistant and Light Weight, 1 year Warranty",,4.1 out of 5 stars,"3,894","?DIMENSIONS: 32 Cm x 24 Cm x 48 Cm, CAPACITY: 35 Litres; ?NUMBER OF COMPARTMENTS: 3 full size compartments, 2 front zippers & 2 side pockets, LAPTOP COMPARTMENT: Padded laptop compartment with elasticated strap lock, LAPTOP SIZE: 13 to 15.6 inches<br>, ?MATERIAL: Polyester, Water Resistant, COLOR: Navy Blue & Grey<br>, ?SPECIAL FEATURES: Ergonomic design, lightweight, padded breathable mesh back with adjustable S-Curved shoulder straps which protects the backbone and help to relieve stress on shoulders, smooth & durable zippers, padded haul loop, 2 bottle/ umbrella easy access pockets, 2 front tiffin pockets, rain cover in the side pocket<br>, ?CONSUMER: Suitable for men, women, students, boys & girls, can be used as school, college, office or day travelling backpacks, WARRANTY: 12 Months, Make in India product<br>, Compartment Description: Up To 15 Inches; Style Name: Daypack Backpacks; Pattern Name: Solid; Pocket Description: Utility Pocket<br>, ",ASIN : B09243WY6M,"?DIMENSIONS: 32 Cm x 24 Cm x 48 Cm, CAPACITY: 35 Litres; ?NUMBER OF COMPARTMENTS: 3 full size compartments, 2 front zippers & 2 side pockets, LAPTOP COMPARTMENT: Padded laptop compartment with elasticated strap lock, LAPTOP SIZE: 13 to 15.6 inches<br>, ?MATERIAL: Polyester, Water Resistant, COLOR: Navy Blue & Grey<br>, ?SPECIAL FEATURES: Ergonomic design, lightweight, padded breathable mesh back with adjustable S-Curved shoulder straps which protects the backbone and help to relieve stress on shoulders, smooth & durable zippers, padded haul loop, 2 bottle/ umbrella easy access pockets, 2 front tiffin pockets, rain cover in the side pocket<br>, ?CONSUMER: Suitable for men, women, students, boys & girls, can be used as school, college, office or day travelling backpacks, WARRANTY: 12 Months, Make in India product<br>, Compartment Description: Up To 15 Inches; Style Name: Daypack Backpacks; Pattern Name: Solid; Pocket Description: Utility Pocket<br>, ","Manufacturer : POLESTAR, JAI AMBAY ENTERPRISES ,03AAFFJ0421M1ZQ, B -29 ,Sports & Surgical complex,Kapurthala Road, Jalandhar Punjab 140021 India . +91 9914112308 , polestarbags@gmail.com"
https://www.amazon.in/Waterproof-Laptop-College-Backpack-Navy_Blue/dp/B0BW9GWPYH/ref=sr_1_259?crid=2M096C61O4MLT&keywords=bags&qid=1690196519&sprefix=ba%2Caps%2C283&sr=8-259,30 L Waterproof Laptop/College/School/Office Bag Backpack for Men Women Boys Girls with Rain Cover (Navy_Blue),,4.6 out of 5 stars,6,"Care Instructions: Hand Wash Only, Colour- Black; Material- Polyester, Pattern Name: Solid; Pocket Description: Utility Pocket; Closure Type: Zipper, Strap Type: Adjustable; Compartment Description: Up To 16 Inches; Water Resistance Level: Water Resistant, Strap Type: Shoulder Strap; Age Range Description: Adult, ",ASIN : B0BW9GWPYH,"Care Instructions: Hand Wash Only, Colour- Black; Material- Polyester, Pattern Name: Solid; Pocket Description: Utility Pocket; Closure Type: Zipper, Strap Type: Adjustable; Compartment Description: Up To 16 Inches; Water Resistance Level: Water Resistant, Strap Type: Shoulder Strap; Age Range Description: Adult, ",
https://www.amazon.in/Gear-Polyester-Laptop-Backpack-LBPECONO10412/dp/B012NW0J30/ref=sr_1_260?crid=2M096C61O4MLT&keywords=bags&qid=1690196519&sprefix=ba%2Caps%2C283&sr=8-260,Gear ECO1 24L Water Resistant Laptop Bag/Backpack/Office Bag for Men/Women- Grey-Black-Yellow,,4.2 out of 5 stars,"1,464","Outer Material: Polyester, Color: Denim Grey, Capacity: 24 liters; Dimensions: 46 cms x 33 cms x 16 cms (LxWxH), Number of Compartments: 3, Bottle holder mesh; Embedded organizer, Style Name: Traditional Backpacks; Pocket Description: Utility Pocket; Special Features: Back Padding; Water Resistance Level: Waterproof; Closure Type: Zipper; Pattern Name: Solid, Three main compartments, One front smaller compartment, , , ",ASIN : B012NW0J30,"Outer Material: Polyester, Color: Denim Grey, Capacity: 24 liters; Dimensions: 46 cms x 33 cms x 16 cms (LxWxH), Number of Compartments: 3, Bottle holder mesh; Embedded organizer, Style Name: Traditional Backpacks; Pocket Description: Utility Pocket; Special Features: Back Padding; Water Resistance Level: Waterproof; Closure Type: Zipper; Pattern Name: Solid, Three main compartments, One front smaller compartment, , , ","Manufacturer : Gear Merchandise PVT LTD, Gear Merchandise PVT LTD E/12 West Chowbaga Gulshan colony KoLkata-700100 Contact 9830403366"
https://www.amazon.in/FUR-JADEN-Backpack-Accessories-Organiser/dp/B0BSHBC51P/ref=sr_1_261?crid=2M096C61O4MLT&keywords=bags&qid=1690196519&sprefix=ba%2Caps%2C283&sr=8-261,"FUR JADEN 15.6 Inch Smart Laptop Backpack Bag With USB Charging Port, Anti Theft Pocket and Accessories Organiser for Men Women Boys Girls",,4.1 out of 5 stars,562,"Care Instructions: Wipe with Damp Cloth, Essence: This Fur Jaden smart laptop backpack is for Men and Women who are looking for a voguish, modernistic and branded backpack while having the option to not compromise on quality and be able to carry tons of stuff. Easy Access Pockets: A sleek anti theft pocket on the back as well as 2 pockets on the front side help keep all your belongings comfortably organised., Multi Functional: This Fur Jaden Smart Backpack for men and women comes with a USB Charging Port which offers a convenient way to ensure you never run out of battery on the go. Organizer Pockets in the front compartment help keep al your accessories organized. Padded Laptop compartment helps keep your laptop safe., Ergonomic Design: The backpack features a sleek and ergonomic design with a balanced weight distribution through its straps to reduce the load bearing on your shoulders while the padded ventilated air mesh helps reduce sweat. This makes this bagpack a suitable alternative to bulky and unsightly laptop backpacks. The compact design of this Fur Jaden smart travel bag helps you to rest it comfortably on your shoulders while accommodating all your essentials with ease., Dimensions: 48 CM (H) x 30CM (W) x 15CM (D). Weight: 450 Grams. Volume: 22L, Warranty: 1 Year Manufacturer Warranty Against Manufacturing Defects., ",ASIN : B0BSHBC51P,"Care Instructions: Wipe with Damp Cloth, Essence: This Fur Jaden smart laptop backpack is for Men and Women who are looking for a voguish, modernistic and branded backpack while having the option to not compromise on quality and be able to carry tons of stuff. Easy Access Pockets: A sleek anti theft pocket on the back as well as 2 pockets on the front side help keep all your belongings comfortably organised., Multi Functional: This Fur Jaden Smart Backpack for men and women comes with a USB Charging Port which offers a convenient way to ensure you never run out of battery on the go. Organizer Pockets in the front compartment help keep al your accessories organized. Padded Laptop compartment helps keep your laptop safe., Ergonomic Design: The backpack features a sleek and ergonomic design with a balanced weight distribution through its straps to reduce the load bearing on your shoulders while the padded ventilated air mesh helps reduce sweat. This makes this bagpack a suitable alternative to bulky and unsightly laptop backpacks. The compact design of this Fur Jaden smart travel bag helps you to rest it comfortably on your shoulders while accommodating all your essentials with ease., Dimensions: 48 CM (H) x 30CM (W) x 15CM (D). Weight: 450 Grams. Volume: 22L, Warranty: 1 Year Manufacturer Warranty Against Manufacturing Defects., ","Manufacturer : Fur Jaden, Fur Jaden, 3C Jai Hind Bld, Dr AM Road, Bhuleshwar, Mumbai 400002"
